               uid                |       mid        |                                                                                                                                       blog_content                                                                                                                                       
 0da17a21b1d9ea2276f9084ac8d4f854 | 3859846652972037 | //@侯宁: 根据历史经验来看，A股市场过去10个交易日所发生的调整显然是历史上所罕见的！我们必须承认：我们对市场调整的凶险程度掉以轻心，我们和您一样，第一次经历杠杆牛市的快速下跌，这也是中国资本市场的第一次！ 资料来源：安信证券研究中心
 0da7248d36b7240533bb800c70307bf8 | 3859599679568291 | 【Fitbit上调IPO发行价区间】6月16日，美国财经媒体CNBC报道称，智能手环制造商Fitbit将IPO发行价区间上调至每股17至19美元，最多融资5.68亿美元。
 0db3fc26d8c718b1d9967e3f6030c5ec | 3859851484959262 | 【海口服务业用工“喊荒”】往年春节前后出现的海口服务行业“用工荒”，如今在平时也会不同程度地出现。记者近日从海口一些服务行业了解到，尽管春节后海口已迎来一拨返工大潮，但目前一些餐饮店、美容店等仍处在用工紧缺的状态。用工紧张已成为不少服务行业企业的常态，有待破题。
 0dc4099d46d8c9515876ac5d03323eb7 | 3859704579415684 | 选择提前大盘企稳或走独立行情的, 即逆势品种要格外关注，1、关注提前大盘反弹的品种，即提前结束暴跌开始反弹的品种要关注，比如银行、券商，2、没有跟随大盘暴跌走独立行情的品种，比如医药、酿酒等板块。综合研判，题材方面重点关注国企改革和一路一带的机会。
 0de1e395f0e3ded79da064c9cb603a50 | 3859891741941089 | 【再圆飞行梦！《模拟飞行10》Steam版将于12月18日发售】《微软模拟飞行》系列游戏很久没有出现在玩家的视线里，但是该系列以逼真的场景刻画、专业的游戏操作方式、海量的飞机而受到很多玩家的好评。现在，开发商Dovetail Games终于宣布《模拟飞行10》Steam版将于12月18日登陆该数字分发平台。
 0de280daf0829d6bb82db5c56bc94924 | 3859612644281622 | 《特战先锋》使用了I-Cube引擎还原了十分逼真的战斗动作及画面，给玩家在枪林弹雨中穿梭，在炮火轰鸣中前进的享受，而采用I-Cube引擎进行游戏开发设计也给予了玩家就算低配置也能进行高画质的完美流畅游戏体验，玩家可以在枪林弹雨中充分体验到FPS游戏的热血和爽快。
 0de345a956f9329bf6bc73fe42c97bb8 | 3859879682512516 | 【澎湃新闻：全国人大批准金砖国家开发银行协议，首任管理层7月中旬就任】(分享自@澎湃新闻)#我读澎湃#  
 0debedc250d824aa071800280d78bf0c | 3859725898994710 | 对于这样的强盗流氓行为缺乏市场监管！~[哼]
 0df24f23b8218e20a18b9de6ad592995 | 3859774640659225 | //@绵州一哥:转条但总的微博给牛哥：“中国资本市场怪象在于，机构做散户的事情，追涨杀跌；散户做政府的事情，天天想着怎么治理股市；政府做机构的事，天天研究股票贵了还是便宜了。”
 0dfa6c3697ca56c3072ba58dee56709e | 3859774351447816 | #百叶分享# 【香港回归】7月1日是党的生日，而1997年的7月1日由于中国政府恢复对香港行使主权而显得更加辉煌、盛大。在中华人民共和国和中国共产党的历史上，七月又增添了一道美丽的彩虹！（央视新闻）
 0dffda326b6c8d3a1826db582e4a17af | 3859774108427107 | //@上海证券报: 【6月PMI逊于预期 稳增长政策望继续加码】6月PMI并未出现此前市场预期的回升势头,且新订单和新出口订单分项指数双双下滑,企稳的基础仍需加固。在经济进入持续复苏通道前,稳增长政策仍有望继续加码。分析认为,货币政策将继续保持宽松态势,预计年内央行仍会下调存准。
 0e0522986d8940f767606a46fd4d48ce | 3859866899073666 | 蛤蛤//@a12968:这个日子让人迷茫，难道斧头镰刀都是用来割肉的？//【证监会主席肖钢是怎么被媒体玩坏的?压力够大】  
 0e0764e84360ff1344fc147e015ec0e2 | 3859695573797626 | 券商之所以不肯给全A股做两融，有配资上限，跟银行对客户有质量要求有各种考核指标是一个道理---风险控制需要。把限制全放开的结果可以参考90年代银行业的表现，刘老师还记得上一轮银行改革坏账率是多少吗？
 0e119041171ae89a4041140683320e46 | 3859872053367831 | [心]灿爸太好 //@呉亦凡:我非常非常超级超级的爱你们！！！[泪]
 0e11fc3b2e5e60330ade484414a931fb | 3859871281912926 | 为了迎接D的生日，昨天股市大盘暴涨204点；正在举伙欢庆D的生日的时候，今天股市大盘暴跌203点。由此证明，中国股市虽然变幻莫测，但还是给D留了一点面子[嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻][嘻嘻]
 0e12fbe6471d77ebca27e973739498f3 | 3859894661138198 | 600083*ST博信600333长春燃气600612老凤祥600857工大首创000046泛海建设000716*ST南方002024苏宁电器002244滨江集团002465海格通信300070碧水源 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859893868304298 | 600520中科英华600366宁波韵升600641万业企业600883博闻科技000151中成股份000756新华制药002049晶源电子002270法因数控002490山东墨龙300095华伍股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859893998227957 | 600104上海汽车600359新农开发600635大众公用600876洛阳玻璃000089深圳机场000748长城信息002043兔 宝 宝002264新 华 都002484江海股份300089长城集团 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859900008710364 | (002064)华峰氨纶 (002065)东华软件 (002066)瑞泰科技 (002067)景兴纸业 (002068)黑猫股份 (002069)獐子岛 (002070)众和股份 (002071)长城影视 (002072)德棉股份 (002073)软控股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894568725633 | 600088中视传媒600339天利高新600617*ST联华600862南通科技000056深 国 商000723美锦能源002029七 匹 狼002249大洋电机002470金正大300075数字政通 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859893914490019 | 600108亚盛集团600363联创光电600639浦东金桥600881亚泰集团000100TCL 集团000753漳州发展002047成霖股份002268卫 士 通002488金固股份300093金刚玻璃 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894220502735 | 600093禾嘉股份600346大橡塑600621上海金陵600866星湖科技000061农 产 品000728国元证券002033丽江旅游002253川大智胜002474榕基软件300079数码视讯 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859893952045721 | 600106重庆路桥600361华联综超600637广电信息600879航天电子000096广聚能源000751锌业股份002045广州国光002266浙富股份002486嘉麟杰300091金通灵 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895097207392 | 600071凤凰光学600320振华重工600599熊猫烟花600843上工申贝000031中粮地产000701厦门信达002012凯恩股份002232启明信息002453天马精化300058蓝色光标 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859891779339441 | 600006东风汽车600265景谷林业600546山煤国际600790轻纺城601866中海集运000623吉林敖东000958ST东热002184海得控制002405四维图新300010立思辰 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894610463135 | 600086东方金钰600337美克股份600615丰华股份600860ST北人000050深天马Ａ000720ST能山002027七喜控股002247帝龙新材002468艾迪西300073当升科技 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859900063532804 | 天邦股份 (002125)湘潭电化 (002126)银轮股份 (002127)*ST新民 (002128)露天煤业 (002129)中环股份 (002130)沃尔核材 (002131)利欧股份 (002132)恒星科技 (002133)广宇集团 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895055193242 | 600073上海梅林600322天房发展600601方正科技600845宝信软件000033新都酒店000703恒逸石化002014永新股份002234民和股份002455百川股份300060苏州恒久 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894262742417 | 600090啤酒花600343航天动力600619海立股份600864哈投股份000059辽通化工000726鲁 泰Ａ002031巨轮股份002251步 步 高002472双环传动300077国民技术 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895172560925 | 600069银鸽投资600318巢东股份600597光明乳业600839四川长虹000029深深房Ａ000698沈阳化工002010传化股份002230科大讯飞002451摩恩电气300056三维丝 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894707342983 | 600081东风科技600331宏达股份600610SST中纺600855航天长峰000043中航地产000713丰乐种业002022科华生物002242九阳股份002463沪电股份300068南都电源 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895302534578 | 600062双鹤药业600310桂东电力600590泰豪科技600833第一医药000023深天地Ａ000687保定天鹅002004华邦制药002224三 力 士002445中南重工300050世纪鼎利 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859900117861863 | 澳洋科技 (002173)千足珍珠 (002174)游族网络 (002175)广陆数测 (002176)江特电机 (002177)御银股份 (002178)延华智能 (002179)中航光电 (002180)万力达 (002181)粤传媒 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894040456438 | 600102莱钢股份600356恒丰纸业600631百联股份600874创业环保000078海王生物000738中航动控002041登海种业002262恩华药业002482广田股份300087荃银高科 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894174318306 | 600096云天化600350山东高速600623双钱股份600868ST梅雁000063中兴通讯000731四川美丰002035华帝股份002255海陆重工002476宝莫股份300081恒信移动 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859900159858605 | 天宝股份 (002221)东华能源 (002222)福晶科技 (002223)鱼跃医疗 (002224)三力士 (002225)濮耐股份 (002226)江南化工 (002227)奥特迅 (002228)合兴包装 (002229)鸿博股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894803679710 | 600077ST百科600327大东方600605汇通能源600850华东电脑000037深南电Ａ000709河北钢铁002018华星化工002238天威视讯002459天业通联300064豫金刚石 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859891821330654 | 600004白云机场600262北方股份600543莫高股份600787中储股份601818光大银行000619海螺型材000955ST欣龙002182云海金属002403爱仕达300008上海佳豪 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894132331171 | 600098广州控股600352浙江龙盛600626申达股份600870ST厦华000066长城电脑000733振华科技002037久联发展002258利尔化学002478常宝股份300083劲胜股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859891687225942 | 600010包钢股份600269赣粤高速600550天威保变600794保税科技601886江河幕墙000628高新发展000962东方钽业002188新 嘉 联002409雅克科技300014亿纬锂能 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894845424557 | 600075新疆天业600325华发股份600603ST兴 业600847ST渝万里000035ST科健000707双环科技002016世荣兆业002236大华股份002457青龙管业300062中能电气 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895260809451 | 600064南京高科600312平高电气600593大连圣亚600835上海机电000025特 力Ａ000691*ST亚太002006精功科技002226江南化工002447壹桥苗业300052中青宝 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895353255339 | 600060海信电器600308华泰股份600588用友软件600831广电网络000021长城开发000685中山公用002002ST琼花002222福晶科技002443金洲管道300048合康变频 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859891737738438 | 600008首创股份600267海正药业600548深高速600792*ST马龙601877正泰电器000626如意集团000960锡业股份002186全 聚 德002407多氟多300012华测检测 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894753269235 | 600079人福医药600329中新药业600608ST沪科600853龙建股份000040宝安地产000711天伦置业002020京新药业002240威华股份002461珠江啤酒300066三川股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859895218761390 | 600067冠城大通600316洪都航空600595中孚实业600837海通证券000027深圳能源000695滨海能源002008大族激光002228合兴包装002449国星光电300054鼎龙股份 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e12fbe6471d77ebca27e973739498f3 | 3859894086139907 | 600100同方股份600354敦煌种业600629棱光实业600872中炬高新000069华侨城Ａ000736重庆实业002039黔源电力002260伊 立 浦002480新筑股份300085银之杰 持有以上股票的朋友们注意了，加裙【３８６４０８３７】详细分析股票走势教你如何看清主力动向，教你如何解套
 0e35fa7c181eb597e38610755d8b79f2 | 3859857071906086 | 【我国服务外包产业转型升级的思考】最近十年来，服务外包产业日益成为推动中国服务业转型升级的新兴力量。伴随新技术的蓬勃发展，中国服务外包业将迎来由传统的成本中心向利润中心转型的契机。  
 0e35fa7c181eb597e38610755d8b79f2 | 3859856664624947 | 【企业如何应对风起云涌的互联网大潮】为使企业适应互联网时代，在经营理念和创新方式上与互联网企业与时俱进，科技大市场6月25日特成功举办了《互联网+与迭代创新》的专题讲座,讲座特邀凯迈企业咨询公司创始人、董事长兼资深战略专家彭恩泽博士为大家精彩授课。  
 0e3dbfafdd1e90bcac5605512f9bee27 | 3859903666061924 | iPhone 6S真机首次曝光：外形无变化 内部改动不小(6)7月1日消息，据国外媒体报道，一名与苹果公司供应链关系密切的消息人士披露了若干张“iPhone 6S”谍照　外观来看，首先背面设计将与现款相同，而iPhone 6S谍照上所采用的“深空灰”颜色较浅，相比之...--从光明网分享  
 0e416bdb4eea7973394c4322ccedaf76 | 3859939624131568 | 期债券收益率为15%，中国地区的债务结算必然会即刻推动意大利、西班牙、法国、希腊等国家债券收益率暴涨。第三，2011年7月美国金融监管《多德–弗兰克法案》的正式实施与2012年《巴塞尔协议III》开始的加热。第四，2011年8月，美
 0e46222b21f033728a606faed481fe0f | 3859728000405183 | 欢迎@周受资加入小米！ //@MIUI:国际投资基金DST前合伙人@周受资 加入小米，担任首席财务官！//@小米手机: 欢迎新CFO@周受资 加入小米！越来越给力的小米阵容，美好的事情即将发生！转发扩散，随机送出几份美好的惊喜~[偷乐]
 0e51a198cc6af827e3676efa79906274 | 3859724845820251 | 德国程序化广告技术公司Sociomantic Labs 携个性化展示广告技术进入中国  
 0e63a9f87826e8f85c1825a4e800f92e | 3859902135394263 | //@FT中文网: 丹麦对摆布其他人已经失去了兴趣。过去两个世纪中，丹麦王国相继失去了挪威、石勒苏益格-荷尔斯泰因以及冰岛，要不了多久，资源丰富的格陵兰岛很可能也会寻求独立。没人太在乎。丹麦是一个社会和谐而又非常富有的小国。在国际幸福指数调查中，丹麦通常排名第一或是排前几名。
 0e691fe7115f79aad6a1035ce9ae720f | 3859941721305173 | 【大力度维稳】四大利好并举，尤其是修改融资融券业务管理办法，力度大，洗洗睡吧！明天无忧。1、允许展期和限制强平，强平洪峰泄洪了；2、扩大证券公司融资资金；2、交易所降低三分之一交易规费，降低投资者交易成本；3、中金所澄清“QFII、RQFII利用期指做空A股市场传闻不实”。
 0e6b49a529a5e38e6cdb18cf95198755 | 3859882883206359 | 把肖刚拉出去毙了！//【证监会主席肖钢是怎么被媒体玩坏的?压力够大】  
 0e6b49a529a5e38e6cdb18cf95198755 | 3859883877703355 | 把肖刚老婆送到日本去！😆//【证监会主席肖钢是怎么被媒体玩坏的?压力够大】  
 0e6b49a529a5e38e6cdb18cf95198755 | 3859841938396120 | 肖刚这头猪，本想股市成慢牛，一不小心成疯熊了，真是一头不怕开水的猪！//【证监会主席肖钢是怎么被媒体玩坏的?压力够大】  
 0e6b49a529a5e38e6cdb18cf95198755 | 3859842089799416 | 肖刚这头猪，本想股市成慢牛，一不小心成疯熊了，真是一头不怕开水的猪！//【证监会主席肖钢是怎么被媒体玩坏的?压力够大】  
 0e7def607f292e72c649509abc3f154d | 3859777148862461 | 希腊违约对国际金融市场及欧元的影响不言而喻，但塞翁失马焉知非福
 0e7efc354def6c04417b9fba2ef2b0eb | 3859703338039186 | 有用吗？我怕本来希望即将出现的时候再一次你口是心非对我说“只是想见一面而已”，然后让我的心雪上加霜……
 0e7efc354def6c04417b9fba2ef2b0eb | 3859709218486266 | 有用吗？我怕本来希望即将出现的时候再一次听你说“只是想见一面而已”，可你是否知道当我听到“只是”的时候，我是强忍着快涌上来的泪，而你却说是口是心非……
 0e814f4b409a42e0d4db96aa175101f8 | 3859863107184474 | 一定有做空机构在做空中国市场，破坏中国经济的稳定，不要脑子想，也会成立。//@叶檀:被严密监管的情况下，谁还能捣乱？还有，在新加坡放空没有？
 0e814f4b409a42e0d4db96aa175101f8 | 3859921106337088 | //@叶檀:刚才有朋友说境外可做空，是的，但境外投资者可以通过做空境外交易的中国相关ETF或者股指期货等衍生品，当他们做空新加坡上市的新华富时A50指数时，只能间接做空A股，因为A股融券数量几乎可以忽略不计。但A股在多种因素叠加下，会发生多米诺骨牌效应。
 0e858871a0849ea6bc9ce272d93ae87c | 3859829568932474 | 别整天分析来分析去，没有看到实质。外国在通过资本市场做空以达到打跨中国实体经济，他们早有预谋。但我坚信这群豺狼必将失败，千万不要中他们的圈套，做了他们的帮手。
 0e885436cbd402ef8cd3352b39701e47 | 3859647951458796 | 我们还是婴儿时，不需要任何原因就会笑；孩童时，我们只要有一颗糖就会笑；再长大些，考个一百分就无比高兴；到后来只要和暗恋的男生见上一面就开心很多天…可是慢慢的，我们要有好身材，要男朋友帅，要有车，有房子，要出人投地…我们的欲望膨胀的时候，快乐从一种本能变成一种奢侈品。
 0e8acbf2a8447e37639b40a1eb3ac06c | 3859894325724991 | 我们还是婴儿时，不需要任何原因就会笑；孩童时，我们只要有一颗糖就会笑；再长大些，考个一百分就无比高兴；到后来只要和暗恋的男生见上一面就开心很多天…可是慢慢的，我们要有好身材，要男朋友帅，要有车，有房子，要出人投地…我们的欲望膨胀的时候，快乐从一种本能变成一种奢侈品。
 0e8ea1690d91bfdb3718d81a4b5ce1ac | 3859936087984916 | 我这个业余的都略懂，资本市场和实体经济现在是密切联系的，说股票市场需要有实体经济来支撑的，我就敢问一句，没钱的企业怎么发展？
 0e99b3b5edd9eefb08d7a7ac3d245d34 | 3859725948795688 | 发表了博文《楼市低迷土地财政受创上半年百城卖地收入减3成》编者按：转眼来到2015年年中，在多项利好政策推动下，楼市逐渐走出低迷状态。房地产市场也呈现出新的发展趋势，城市间分化加剧、豪宅扎堆入市、房企
 0e9ec3ae135ecd1f0607a223e0264bd8 | 3859657339161815 | 【照明更自由】OLED 光源带来的改变不只是能耗，还包括给照明设备形状的变化带来了更多的可能，BARRYLOCK 的“Thunder”台灯采用三段式设计，使用者可以根据需要调整照明范围、角度和照明等级，无论展开还是收缩都非常自由。
 0ea2b5487aaedb678e2328f1b3651420 | 3859913443044865 | 【沪深证券交易所A股交易经手费将降30%】沪深证券交易所和中国证券登记结算公司１日晚间宣布，经研究，拟调降Ａ股交易结算相关收费标准，沪深交易所收取的Ａ股交易经手费降低30%。新标准将于8月1日起正式实施。（财新网）
 0ea8d136b7ba4623637b88fd6b42c3ab | 3859929083288639 | //@财富密钥: 【扩大证券公司融资业务挺股市】扩大证券公司融资渠道，直接扩大融资，力挺融资融券融资业务扩大，利好券商，利好稳定市场。
 0ec7e94dd3ac020cc0b05474241563a6 | 3859710509797868 | 【美股上涨 油价大涨2%】周二，美股上涨。标普500指数收盘涨0.27%。纳斯达克指数收盘上涨0.59%。道指收盘上涨0.13%。欧股下跌。欧洲泛欧绩优300指数收盘下跌1.3%，报1510.16点。10年期美债收益率上涨，#黄金#下跌，#原油#上涨。#新华原油#
 0ec7e94dd3ac020cc0b05474241563a6 | 3859710438483834 | 【别光顾着希腊 中国经济放缓影响更大】尽管希腊增长缓慢，在诸多行业缺乏竞争力，政府债务负担失去控制，经济状况堪忧，然而，《华尔街日报》文章指出，中国的经济增速放缓的风险对于全球而言才是更为严峻的。未知风险，以及对市场前景判断失误的风险，对全球的影响都比希腊更为广泛。#股票#
 0ec7e94dd3ac020cc0b05474241563a6 | 3859776825609916 | 【彭昌坤团队】：金银如期下跌 反弹继续做空： 今日基本面：20：15美国6月ADP就业人数，21：45美国6月Markit制造业PMI终值，22：00美国5月营建支出月率，22：00美国6月ISM制造业PMI，22：30美...文字版>>  （新浪长微博>> 
 0ec7e94dd3ac020cc0b05474241563a6 | 3859736707686627 | #黄金##白银#全球财经资讯播报:➊美股涨欧股再下挫，沪指创六年最大日涨幅，油价涨2%➋希腊成IMF史上首个违约的发达国家➌证券业协会：配资存量可继续运行，外部接入8月起接受认证申请➍美联储二号人物：预计今年经济增速2.5%,工资有上涨迹象➎欧元区6月CPI初值同比增0.2%,与预期持平#一带一路大机遇#
 0ec7e94dd3ac020cc0b05474241563a6 | 3859710220110499 | 【美股上涨 油价大涨2%】周二，美股上涨。标普500指数收盘涨0.27%。纳斯达克指数收盘上涨0.59%。道指收盘上涨0.13%。欧股下跌。欧洲泛欧绩优300指数收盘下跌1.3%，报1510.16点。10年期美债收益率上涨，#黄金#下跌，#原油#上涨。#新华原油#
 0ec7e94dd3ac020cc0b05474241563a6 | 3859776414779457 | 发表了博文《【彭昌坤团队】：金银如期下跌反弹继续做空》今日基本面：20：15美国6月ADP就业人数，21：45美国6月Markit制造业PMI终值，22：00美国5月营建支出月率，22：00美国6月I
 0eca79d039cb5a221a05b56d3733e933 | 3859799391402238 | 因为从来没有得到，所以不害怕失去。因为知道不会有结果，所以不计较不失落。因为期待因为不甘心，所以放不下。
 0ed3df425d54af474191609b10bfc4c6 | 3859833113826973 | 管理混乱，造成如此大的股灾，影响改革发展和安定团结的重大责任事故，怎么还不追责？
 0edbe31313040867a646d546d92d6257 | 3859852671232813 | #白敬亭旋风少女# 超级期待  期待初原师兄 //@白哥的小白鸽://@哥要回幼儿园当学霸-://@白敬亭别动---:#白敬亭旋风少女#  白敬亭白敬亭白敬亭白敬亭白敬亭白敬亭白敬亭
 0edc35bab58872681971a558a1c73e68 | 3859599914921251 | 【雷克萨斯LF-LC概念车】车身较长，提供充裕的乘驾空间，极具个性的行车灯及进气格栅，全景玻璃车顶，轻量级的悬臂式结构刚性支柱，尾部给人感觉就像即将起飞，此外，内饰精良，同时大量科技设备也体现出来，整体非常概念，前卫。
 0edf1939015f77b27f5398ddc922aa73 | 3859784098523599 | 【职场主动性】面对新问题，能够迅速学习应对方法；[闭嘴]能够接受局势的变化；对成功与失败进行分析，从中吸取经验与教训，以利提高；敢于尝试，以获取好的解决方法；乐于接受自己不熟悉领域的挑战；面对问题时能够迅速抓住问题的核心，并了解基础要点。
 0edf97cec73af5dc5e9de32e695c3219 | 3859723541689747 | 经过持续“举措”，市场下跌走势得到扭转，可以认为3800-4200区间兼具政策底与市场底，客观上不允许再破，本轮下跌恐惧气氛得到释放。人民日报时隔多日再次发文，“资金牛歇歇，改革牛继续”，牛市基础仍在，持股待涨。短炒看小盘，长线看蓝筹。
 0ee4325307a5b337db317683fc9aa345 | 3859790503755078 | 对外汉语是我爸建议的我采纳的。做不做在乎我现在的意愿。说白了，我现在走的是政治共济会，学习光明会路线。内生殖器有障碍的七年我的目标是联合国副秘书长@吴红波 。联合国年龄限制是31岁。这一波我可能会错过。之前我学习不给力，没考上。今年我还考。我也不可能为中国政府服务了。
 0eedfb0f61f09d66a4c60ca8f5ae1a7f | 3859774469010933 | 看到一句话，很有意思： 中国资本市场怪象在于，机构做散户的事情，追涨杀跌；散户做政府的事情，天天想着怎么治理股市；政府做机构的事，天天研究股票贵了还是便宜了。
 0ef13f698a0cb05b858ec6841a250f6e | 3859820661025388 | 深度解读目前中国经济现状  （分享自@凤凰新闻客户端）
 0eff9eeb22d7cc8395a2984b8beada28 | 3859820958107555 | 发表了博文《大盘暴跌肖钢被撤职神秘人尤良凯上位证监会主席》　　不知道各位是不是和政知圈小编一样，今天(6月30日)的微信朋友圈被一个叫“尤良凯”的人刷屏了。　　传闻中，这个即将替代肖钢出任中国证监会主
 0f03f94ef8aaa255ce5238564b4c4b81 | 3859600245928430 | 【王建宙：4G时代数据将代替话音 运营商必须转型】以微信为代表的OTT业务发展迅猛，传统运营商面临怎样的机会与挑战？中移动通信集团公司原董事长、中国上市公司协会会长王建宙12日表示，随着中国进入4G时代，数据替代话音成为无法转移的新趋势，从“话音时代”进入“数据时代”，运营商
 0f17f886197eefc23391e3701db09061 | 3859840714144271 | 【消息称Twitter无限期搁置私信加密项目】据国外媒体报道，消息人士透露，Twitter已经搁置私信加密项目。该类项目本可加大政府暗中拦截用户私信的难度。Twitter上的内容大多数都是公开的，但也有一些内容在用户看来是私有的，包括个人信息、受保护的账号和私信。
 0f20052e1c6d9f991ea64023f4d2ba77 | 3859815120422353 | 600213亚星客车600493凤竹纺织600740山西焦化601258庞大集团000565渝三峡Ａ000898鞍钢股份002139拓邦股份002360同德化工002580圣阳股份300185通裕重工 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套
 0f20052e1c6d9f991ea64023f4d2ba77 | 3859935182148875 | 600185格力地产600460士兰微600715*ST松辽605201昊华能源000537广宇发展000858五 粮 液002114罗平锌电002335科华恒盛002555顺荣股份300160秀强股份 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套
 0f20052e1c6d9f991ea64023f4d2ba77 | 3859934746185411 | 600168武汉控股600432吉恩镍业600697欧亚集团601001大同煤业000521美菱电器000828东莞控股002099海翔药业002320海峡股份002540亚太科技300145南方泵业 持有以上股票的朋友们注意了，加扣【1023037986】详细分析股票走势教你如何看清主力动向，教你如何解套
